Year,Recipient,Analysis,Demographic_Group,Demographic,Demo Variable,Smoking_V,Smoking_L,Smoking_U,Smoking_E,Smoking_RSE,Smoking_N,Smokeless_V,Smokeless_L,Smokeless_U,Smokeless_E,Smokeless_RSE,Smokeless_N,Ecig_V,Ecig_L,Ecig_U,Ecig_E,Ecig_RSE,Ecig_N,Any_V,Any_L,Any_U,Any_E,Any_RSE,Any_N
2021,Alabama,Prevalence,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1113,7.2,5.3,9.7,1.1,15.7,1113,15,12.1,18.3,1.6,10.6,1113,21.1,17.8,24.8,1.8,8.5,1113
2021,Alabama,Prevalence,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,2646,3.9,3,5.2,0.6,14.2,2643,4.2,3.2,5.6,0.6,14.2,2639,8,6.6,9.7,0.8,9.9,2639
2022,Alabama,Prevalence,Total Population,Total Population,,15.6,14.1,17.3,0.8,5.2,4288,5,4,6.3,0.6,11.4,4301,10.4,9,12,0.8,7.4,4286,26,24.1,28.1,1,3.9,4268
2022,Alabama,Prevalence,Sex,Male,_SEX,16.9,14.6,19.6,1.3,7.5,1760,8.8,7,11.1,1,11.7,1765,13.8,11.4,16.6,1.3,9.7,1761,32.5,29.4,35.7,1.6,4.9,1755
2022,Alabama,Prevalence,Sex,Female,_SEX,14.4,12.5,16.5,1,7.1,2528,,0.8,3.1,0.5,35,2536,7.3,5.9,9,0.8,10.8,2525,20.1,17.9,22.5,1.2,5.9,2513
2022,Alabama,Prevalence,Race,"White, Non-Hispanic",_IMPRACE,14.8,13.1,16.6,0.9,6,2855,6.1,4.8,7.7,0.8,12.4,2866,11,9.4,12.9,0.9,8,2858,27.1,24.9,29.5,1.2,4.4,2842
2022,Alabama,Prevalence,Race,"Black, Non-Hispanic",_IMPRACE,14.7,12.1,17.7,1.4,9.7,1199,3,1.9,4.7,0.7,23.4,1201,6.4,4.3,9.4,1.3,19.7,1196,21.2,18,24.9,1.8,8.3,1195
2022,Alabama,Prevalence,Race,"Asian, Non-Hispanic",_IMPRACE,,2.9,23.9,4.8,54.5,35,,0,0,0,,35,,6.3,35.5,7.2,44.9,35,,10.4,42.1,8.2,36.2,35
2022,Alabama,Prevalence,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,22.6,57.7,9.3,24.1,49,,0.6,8.7,1.6,67.2,49,,4.8,35.2,7.4,52.1,49,,23.2,58.4,9.3,23.7,49
2022,Alabama,Prevalence,Race,Hispanic,_IMPRACE,,7.5,33,6.4,38.2,81,,0.1,3.5,0.5,100.6,80,,8.7,36.7,7.1,37.2,78,25,13.7,41.4,7.2,28.6,78
2022,Alabama,Prevalence,Race,"Other race, Non-Hispanic",_IMPRACE,32.2,18.2,50.4,8.5,26.3,69,,1.7,35.8,7.2,81.2,70,,5,25,4.9,41.5,70,38.2,23.4,55.7,8.5,22.3,69
2022,Alabama,Prevalence,Age,Age 18 to 24,_AGE_G,9.9,5.6,16.9,2.8,28.3,179,,0.9,5.4,1,46.9,181,27.6,20.5,36.1,4,14.5,181,31.4,23.9,40.1,4.1,13.2,179
2022,Alabama,Prevalence,Age,Age 25 to 44,_AGE_G,19,15.8,22.7,1.7,9.2,892,6.1,4.2,8.8,1.1,18.6,894,14.3,11.6,17.5,1.5,10.6,889,30.9,27.1,34.8,2,6.4,887
2022,Alabama,Prevalence,Age,Age 45 to 64,_AGE_G,19.3,16.9,21.9,1.3,6.6,1428,6.1,4.1,9,1.2,20.2,1431,6.1,4.7,7.9,0.8,13.1,1428,28,24.9,31.3,1.6,5.8,1424
2022,Alabama,Prevalence,Age,Age 65 or older,_AGE_G,9.1,7.4,11,0.9,10.1,1789,3.6,2.5,5.1,0.6,17.6,1795,2.4,1.5,3.6,0.5,22.1,1788,14.3,12.2,16.7,1.2,8.1,1778
2022,Alabama,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,28.6,22.6,35.4,3.3,11.5,347,,5.6,19,3.3,31.5,346,7.1,4.4,11.4,1.8,24.6,345,40.8,33.5,48.4,3.8,9.4,344
2022,Alabama,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,19,16.1,22.3,1.6,8.3,1173,5.3,4,7.1,0.8,14.7,1178,12.7,9.8,16.1,1.6,12.6,1173,30.7,27.1,34.5,1.9,6.2,1168
2022,Alabama,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,14.8,12.3,17.7,1.4,9.2,1314,3.8,2.7,5.4,0.7,18,1318,12.8,10.1,16.2,1.5,12.1,1311,25.4,22.2,28.9,1.7,6.7,1306
2022,Alabama,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,5.2,4,6.8,0.7,13.5,1441,3.4,2.4,4.8,0.6,18.1,1446,6.2,4.7,8.2,0.9,14,1445,13.1,11,15.6,1.2,8.9,1438
2022,Alabama,Prevalence,Education (2 Level),Less than college/technical school graduate,_ED_LVL,18.9,17,21,1,5.4,2834,5.6,4.3,7.2,0.7,13.1,2842,11.8,10,13.8,1,8.3,2829,30.2,27.8,32.7,1.3,4.2,2818
2022,Alabama,Prevalence,Education (2 Level),Graduate from college/technical school,_ED_LVL,5.2,4,6.8,0.7,13.5,1441,3.4,2.4,4.8,0.6,18.1,1446,6.2,4.7,8.2,0.9,14,1445,13.1,11,15.6,1.2,8.9,1438
2022,Alabama,Prevalence,Behavioral Health Status,No Behavioral Health Condition,_MENT14D,12.7,11.3,14.3,0.8,6.2,3543,4.6,3.6,5.9,0.6,12.9,3552,8.5,7,10.1,0.8,9.4,3542,22,20,24.1,1,4.8,3528
2022,Alabama,Prevalence,Behavioral Health Status,Behavioral Health Condition,_MENT14D,28,23.2,33.3,2.6,9.2,660,7.2,4.4,11.7,1.8,25,664,19.2,15.1,24.2,2.3,12.1,659,43.8,38.4,49.2,2.8,6.3,656
2022,Alabama,Prevalence,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,597,7.9,4.7,13,2,25.7,597,22.2,17.3,28,2.7,12.3,596,100,100,100,0,0,597
2022,Alabama,Prevalence,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1115,6.8,5,9.1,1,15.5,1113,14.2,11.2,17.8,1.7,11.8,1109,19.9,16.6,23.7,1.8,9.1,1108
2022,Alabama,Prevalence,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,2576,3.7,2.6,5.3,0.7,18.4,2571,5.9,4.6,7.6,0.8,13.3,2561,9.2,7.4,11.4,1,10.8,2561
2019,Alaska,Prevalence,Total Population,Total Population,,17.4,15.3,19.8,1.2,6.6,2849,7,5.6,8.8,0.8,11.7,2858,,,,,,,,,,,,
2019,Alaska,Prevalence,Sex,Male,_SEX,19,15.9,22.5,1.7,8.9,1365,11.2,8.8,14.2,1.4,12.1,1365,,,,,,,,,,,,
2019,Alaska,Prevalence,Sex,Female,_SEX,15.7,12.9,18.9,1.5,9.8,1484,,1.2,4.7,0.8,34,1493,,,,,,,,,,,,
2019,Alaska,Prevalence,Race,"White, Non-Hispanic",_IMPRACE,14.1,12,16.4,1.1,8,2177,6.3,4.7,8.4,0.9,14.6,2184,,,,,,,,,,,,
2019,Alaska,Prevalence,Race,"Black, Non-Hispanic",_IMPRACE,,12.6,43,7.9,31.8,49,,1.4,20.6,4,69.7,49,,,,,,,,,,,,
2019,Alaska,Prevalence,Race,"Asian, Non-Hispanic",_IMPRACE,,2.4,27,5.5,63.1,44,,0.3,15.4,2.4,99.6,44,,,,,,,,,,,,
2019,Alaska,Prevalence,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,31.2,24,39.5,4,12.8,319,17.5,11.5,25.8,3.6,20.8,321,,,,,,,,,,,,
2019,Alaska,Prevalence,Race,Hispanic,_IMPRACE,,6.6,31,6,39.9,68,0,0,0,0,,68,,,,,,,,,,,,
2019,Alaska,Prevalence,Race,"Other race, Non-Hispanic",_IMPRACE,26.4,17.4,37.9,5.3,20,192,,2.6,8.9,1.5,31.9,192,,,,,,,,,,,,
2019,Alaska,Prevalence,Age,Age 18 to 24,_AGE_G,14.1,8.7,22.1,3.4,24,163,8.3,4.8,13.9,2.2,27.1,163,,,,,,,,,,,,
2019,Alaska,Prevalence,Age,Age 25 to 44,_AGE_G,22,17.8,26.8,2.3,10.5,709,8.6,5.9,12.4,1.6,18.8,709,,,,,,,,,,,,
2019,Alaska,Prevalence,Age,Age 45 to 64,_AGE_G,16,13.4,19,1.4,8.9,1102,6.7,4.5,9.9,1.3,20,1107,,,,,,,,,,,,
2019,Alaska,Prevalence,Age,Age 65 or older,_AGE_G,12.5,8.6,17.8,2.3,18.6,875,,1.7,5.6,0.9,30.1,879,,,,,,,,,,,,
2019,Alaska,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,46.3,34.2,58.8,6.4,13.9,119,21.3,11.7,35.6,6.1,28.7,119,,,,,,,,,,,,
2019,Alaska,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,22.7,18.8,27.2,2.2,9.5,791,9.5,7,12.6,1.4,15.1,793,,,,,,,,,,,,
2019,Alaska,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,13.6,10.7,17.2,1.6,12.1,811,4.3,2.8,6.5,0.9,21.2,813,,,,,,,,,,,,
2019,Alaska,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,7.5,5.2,10.7,1.4,18.4,1114,3.5,2.2,5.7,0.9,24,1117,,,,,,,,,,,,
2019,Alaska,Prevalence,Education (2 Level),Less than college/technical school graduate,_ED_LVL,21.1,18.3,24.2,1.5,7.1,1721,8.3,6.5,10.7,1.1,12.9,1725,,,,,,,,,,,,
2019,Alaska,Prevalence,Education (2 Level),Graduate from college/technical school,_ED_LVL,7.5,5.2,10.7,1.4,18.4,1114,3.5,2.2,5.7,0.9,24,1117,,,,,,,,,,,,
2019,Alaska,Prevalence,Behavioral Health Status,No Behavioral Health Condition,_MENT14D,16.2,14,18.7,1.2,7.4,2496,6.9,5.4,8.8,0.9,12.4,2506,,,,,,,,,,,,
2019,Alaska,Prevalence,Behavioral Health Status,Behavioral Health Condition,_MENT14D,24.7,18.4,32.3,3.6,14.4,304,6.1,3.4,10.6,1.8,28.9,303,,,,,,,,,,,,
2019,Alaska,Prevalence,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,464,14.2,9.2,21.3,3,21.5,462,,,,,,,,,,,,
2019,Alaska,Prevalence,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,844,9.9,6.9,14,1.8,18.2,839,,,,,,,,,,,,
2019,Alaska,Prevalence,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,1541,3.6,2.5,5.2,0.7,18.7,1540,,,,,,,,,,,,
2020,Alaska,Prevalence,Total Population,Total Population,,18,16.1,20,1,5.6,3491,7.2,6,8.7,0.7,9.4,3504,,,,,,,,,,,,
2020,Alaska,Prevalence,Sex,Male,_SEX,17.9,15.4,20.7,1.4,7.6,1728,11.5,9.3,14,1.2,10.3,1734,,,,,,,,,,,,
2020,Alaska,Prevalence,Sex,Female,_SEX,18.1,15.3,21.2,1.5,8.2,1763,2.6,1.8,3.7,0.5,19.2,1770,,,,,,,,,,,,
2020,Alaska,Prevalence,Race,"White, Non-Hispanic",_IMPRACE,14.5,12.4,16.9,1.1,7.9,2448,5.8,4.5,7.4,0.7,12.6,2459,,,,,,,,,,,,
2020,Alaska,Prevalence,Race,"Black, Non-Hispanic",_IMPRACE,,10.5,35.8,6.4,31.6,49,,3.4,30.9,6.4,57.5,50,,,,,,,,,,,,
2020,Alaska,Prevalence,Race,"Asian, Non-Hispanic",_IMPRACE,,4.7,22.6,4.3,40.3,73,,0.2,10.4,1.6,99.9,74,,,,,,,,,,,,
2020,Alaska,Prevalence,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,36.3,30.4,42.7,3.2,8.7,608,15.1,11.4,19.7,2.1,13.9,608,,,,,,,,,,,,
2020,Alaska,Prevalence,Race,Hispanic,_IMPRACE,,4.8,17.1,3,32.4,100,,1.2,17.1,3.3,67.8,100,,,,,,,,,,,,
2020,Alaska,Prevalence,Race,"Other race, Non-Hispanic",_IMPRACE,28.8,20.9,38.2,4.4,15.3,213,10.8,6.2,18.2,3,27.8,213,,,,,,,,,,,,
2020,Alaska,Prevalence,Age,Age 18 to 24,_AGE_G,10.1,6,16.4,2.6,25.7,200,7.2,4,12.4,2.1,28.8,198,,,,,,,,,,,,
2020,Alaska,Prevalence,Age,Age 25 to 44,_AGE_G,23.7,20.1,27.8,2,8.3,913,8.9,6.6,12,1.4,15.3,920,,,,,,,,,,,,
2020,Alaska,Prevalence,Age,Age 45 to 64,_AGE_G,19.8,16.8,23.2,1.6,8.2,1289,6.6,5,8.7,0.9,14.1,1290,,,,,,,,,,,,
2020,Alaska,Prevalence,Age,Age 65 or older,_AGE_G,8.1,5.8,11.2,1.4,16.7,1089,4.9,3.1,7.5,1.1,22.5,1096,,,,,,,,,,,,
2020,Alaska,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,45.9,35.7,56.4,5.4,11.7,175,16.8,10.9,25.1,3.6,21.3,177,,,,,,,,,,,,
2020,Alaska,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,25.8,21.9,30.1,2.1,8.1,1017,8.7,6.6,11.5,1.3,14.4,1018,,,,,,,,,,,,
2020,Alaska,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,15.4,12.6,18.7,1.6,10.1,1036,7.8,5.6,10.8,1.3,16.7,1040,,,,,,,,,,,,
2020,Alaska,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,4.9,3.6,6.7,0.8,16.2,1251,2,1.3,3.3,0.5,24.2,1256,,,,,,,,,,,,
2020,Alaska,Prevalence,Education (2 Level),Less than college/technical school graduate,_ED_LVL,22.9,20.4,25.6,1.3,5.8,2228,9.2,7.6,11.1,0.9,9.9,2235,,,,,,,,,,,,
2020,Alaska,Prevalence,Education (2 Level),Graduate from college/technical school,_ED_LVL,4.9,3.6,6.7,0.8,16.2,1251,2,1.3,3.3,0.5,24.2,1256,,,,,,,,,,,,
2020,Alaska,Prevalence,Behavioral Health Status,No Behavioral Health Condition,_MENT14D,17,15,19.2,1.1,6.2,3099,6.8,5.6,8.3,0.7,9.7,3108,,,,,,,,,,,,
2020,Alaska,Prevalence,Behavioral Health Status,Behavioral Health Condition,_MENT14D,26.9,20.4,34.6,3.6,13.4,328,,4.9,18.1,3.2,33.4,328,,,,,,,,,,,,
2020,Alaska,Prevalence,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,588,12.4,9,16.7,2,15.9,586,,,,,,,,,,,,
2020,Alaska,Prevalence,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1058,9.7,7,13.2,1.6,16.3,1054,,,,,,,,,,,,
2020,Alaska,Prevalence,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,1845,4.5,3.3,6.1,0.7,16,1841,,,,,,,,,,,,
2021,Alaska,Prevalence,Total Population,Total Population,,17.1,15.5,18.8,0.8,4.9,5229,5.9,5,7,0.5,8.8,5229,6.2,5.2,7.3,0.5,8.8,5214,24.4,22.6,26.3,0.9,3.8,5196
2021,Alaska,Prevalence,Sex,Male,_SEX,17.2,15,19.7,1.2,6.9,2658,9.4,7.8,11.3,0.9,9.6,2660,6.8,5.4,8.5,0.8,11.5,2651,27.1,24.5,29.8,1.4,5,2643
2021,Alaska,Prevalence,Sex,Female,_SEX,16.9,14.7,19.4,1.2,7,2571,2.1,1.4,3.1,0.4,20.8,2569,5.5,4.2,7.2,0.7,13.5,2563,21.4,19,24,1.3,6,2553
2021,Alaska,Prevalence,Race,"White, Non-Hispanic",_IMPRACE,13.5,12,15.1,0.8,5.9,3845,4.8,3.8,5.9,0.5,10.9,3835,5.9,4.9,7.2,0.6,9.6,3827,20.7,18.9,22.7,1,4.6,3817
2021,Alaska,Prevalence,Race,"Black, Non-Hispanic",_IMPRACE,,8.8,29,5.1,30.7,90,,0.2,7.5,1.2,90.9,92,,1.5,14,2.7,56.9,92,18.2,10,30.7,5.2,28.7,90
2021,Alaska,Prevalence,Race,"Asian, Non-Hispanic",_IMPRACE,,8.7,29.2,5.2,31.3,112,,0.7,11.3,2.1,70,113,,3.4,22.4,4.5,49,113,19.4,10.9,32.1,5.4,27.7,112
2021,Alaska,Prevalence,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,34.8,28.8,41.3,3.2,9.2,601,15,10.8,20.6,2.5,16.6,604,5.1,3.2,8,1.2,23.6,602,45.9,39.6,52.3,3.3,7.1,600
2021,Alaska,Prevalence,Race,Hispanic,_IMPRACE,12.4,7.6,19.6,3,24.2,179,,1.5,6.6,1.2,38.4,178,,4.3,15.4,2.7,32.9,177,20.7,14.3,28.9,3.7,18,177
2021,Alaska,Prevalence,Race,"Other race, Non-Hispanic",_IMPRACE,22.8,16.9,29.9,3.3,14.5,402,7.1,4,12.3,2,28.7,407,6.9,4.1,11.3,1.8,25.8,403,29,22.8,36.2,3.4,11.9,400
2021,Alaska,Prevalence,Age,Age 18 to 24,_AGE_G,12.9,8.5,19.2,2.7,20.9,291,8.5,5.4,13.4,2,23.4,290,15.8,11.1,22,2.8,17.5,288,25,19.1,32,3.3,13.2,289
2021,Alaska,Prevalence,Age,Age 25 to 44,_AGE_G,19.5,16.6,22.8,1.6,8.2,1370,6.1,4.5,8.1,0.9,15.3,1372,7.8,6.2,9.8,0.9,12,1368,27.5,24.2,31,1.7,6.3,1365
2021,Alaska,Prevalence,Age,Age 45 to 64,_AGE_G,18.9,16.5,21.7,1.3,7,1899,6.1,4.7,7.9,0.8,13.5,1899,3.4,2.4,4.8,0.6,18,1896,25.8,23,28.8,1.5,5.7,1885
2021,Alaska,Prevalence,Age,Age 65 or older,_AGE_G,11.8,9.7,14.4,1.2,10.2,1669,3.5,2.3,5.5,0.8,22.8,1668,,0.5,2.8,0.5,44,1662,15.3,12.8,18.2,1.4,9.1,1657
2021,Alaska,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,46.6,37.6,55.7,4.7,10,220,13.4,8,21.5,3.4,25.3,219,6.9,3.9,12.1,2,29.2,218,52.5,43.4,61.5,4.7,8.9,219
2021,Alaska,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,22.4,19.1,26.1,1.8,8,1330,8.8,6.8,11.2,1.1,12.5,1326,8.5,6.4,11.2,1.2,14.2,1326,33.4,29.7,37.4,2,5.9,1323
2021,Alaska,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,15.3,13,18,1.3,8.3,1567,4.9,3.5,6.8,0.8,16.6,1568,6.8,5.1,9,1,14.4,1559,23,20.1,26.1,1.5,6.6,1556
2021,Alaska,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,5.1,4,6.5,0.6,12.2,2088,2.1,1.4,3.2,0.4,21,2092,2.6,1.8,3.8,0.5,19.4,2087,8.3,6.8,10,0.8,10.1,2075
2021,Alaska,Prevalence,Education (2 Level),Less than college/technical school graduate,_ED_LVL,21.4,19.3,23.7,1.1,5.2,3117,7.3,6.1,8.8,0.7,9.5,3113,7.5,6.2,9.1,0.7,9.6,3103,30.3,27.9,32.7,1.2,4.1,3098
2021,Alaska,Prevalence,Education (2 Level),Graduate from college/technical school,_ED_LVL,5.1,4,6.5,0.6,12.2,2088,2.1,1.4,3.2,0.4,21,2092,2.6,1.8,3.8,0.5,19.4,2087,8.3,6.8,10,0.8,10.1,2075
2021,Alaska,Prevalence,Behavioral Health Status,No Behavioral Health Condition,_MENT14D,14.7,13.2,16.5,0.8,5.7,4487,5.6,4.6,6.7,0.5,9.8,4485,4.6,3.8,5.7,0.5,10.6,4476,21.4,19.6,23.3,1,4.5,4459
2021,Alaska,Prevalence,Behavioral Health Status,Behavioral Health Condition,_MENT14D,30.6,25.2,36.6,2.9,9.6,642,8.5,5.6,12.7,1.8,21.1,641,15.5,11.4,20.7,2.4,15.3,638,41.9,36.1,48,3,7.2,640
2021,Alaska,Prevalence,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,824,11.6,8.4,15.9,1.9,16.2,818,15.6,11.8,20.4,2.2,14,814,100,100,100,0,0,824
2021,Alaska,Prevalence,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1560,7,5.2,9.4,1,14.9,1542,8.5,6.6,10.9,1.1,12.7,1535,15.2,12.6,18.2,1.4,9.4,1534
2021,Alaska,Prevalence,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,2845,3.7,2.8,4.8,0.5,14.2,2842,2.3,1.6,3.2,0.4,18.4,2837,5.5,4.4,6.8,0.6,11.5,2837
2022,Alaska,Prevalence,Total Population,Total Population,,15.9,14.7,17.3,0.7,4.2,5430,5.8,5,6.8,0.5,8,5448,6.8,5.8,7.8,0.5,7.4,5421,24,22.5,25.6,0.8,3.4,5398
2022,Alaska,Prevalence,Sex,Male,_SEX,17.9,16,19.9,1,5.6,2793,8.9,7.5,10.6,0.8,8.8,2808,7,5.8,8.4,0.7,9.6,2792,27.3,25,29.6,1.2,4.3,2780
2022,Alaska,Prevalence,Sex,Female,_SEX,13.8,12.1,15.6,0.9,6.4,2637,2.4,1.7,3.4,0.4,18.4,2640,6.5,5.2,8.2,0.8,11.6,2629,20.4,18.3,22.7,1.1,5.5,2618
2022,Alaska,Prevalence,Race,"White, Non-Hispanic",_IMPRACE,12.9,11.6,14.3,0.7,5.3,4042,4.3,3.5,5.2,0.4,10.3,4054,6,5,7.1,0.5,8.9,4039,19.4,17.8,21,0.8,4.3,4023
2022,Alaska,Prevalence,Race,"Black, Non-Hispanic",_IMPRACE,15.4,9.1,24.8,4,25.7,99,,1.4,11.1,2.2,53.7,100,,1.5,15.7,3.1,61.5,97,22.1,13.9,33.4,5,22.6,96
2022,Alaska,Prevalence,Race,"Asian, Non-Hispanic",_IMPRACE,,3.3,14.1,2.6,37.1,131,,0.7,8.8,1.7,66.7,129,,2.4,15.2,3,47.2,129,13.3,7.4,22.7,3.8,28.7,128
2022,Alaska,Prevalence,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,31,26.1,36.3,2.6,8.5,597,15.7,12,20.4,2.1,13.6,602,7.5,5.1,11.1,1.5,20,595,45.5,40,51.2,2.9,6.3,592
2022,Alaska,Prevalence,Race,Hispanic,_IMPRACE,12.3,8.1,18.3,2.6,20.8,199,,2.1,9.7,1.8,39.4,200,9.7,5.6,16.3,2.6,27.2,199,20.9,14.9,28.5,3.5,16.6,198
2022,Alaska,Prevalence,Race,"Other race, Non-Hispanic",_IMPRACE,21.1,16.4,26.7,2.6,12.4,362,,2.2,7.7,1.3,31.6,363,9.5,6.4,14,1.9,19.9,362,31,25.4,37.2,3,9.8,361
2022,Alaska,Prevalence,Age,Age 18 to 24,_AGE_G,9.9,7.1,13.7,1.7,16.7,346,8.6,5.6,12.9,1.8,21.2,349,18.4,14.2,23.5,2.4,12.8,346,27.2,22.2,33,2.8,10.1,346
2022,Alaska,Prevalence,Age,Age 25 to 44,_AGE_G,19.1,16.7,21.7,1.3,6.7,1413,7.1,5.5,9.1,0.9,12.6,1416,8.3,6.7,10.3,0.9,11.1,1413,28.5,25.6,31.5,1.5,5.3,1409
2022,Alaska,Prevalence,Age,Age 45 to 64,_AGE_G,18.9,16.6,21.4,1.2,6.5,1876,5.4,4.2,6.7,0.6,11.9,1884,3.3,2.4,4.4,0.5,14.9,1866,25,22.4,27.7,1.3,5.4,1860
2022,Alaska,Prevalence,Age,Age 65 or older,_AGE_G,8.8,7.2,10.7,0.9,10.2,1795,2,1.3,3.2,0.5,22.5,1799,1.2,0.7,2,0.3,28.8,1796,11,9.2,13.1,1,9.1,1783
2022,Alaska,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,33.7,26.3,41.9,4,11.8,251,12,7.8,18,2.6,21.3,251,10.5,6.4,16.6,2.5,24.3,245,47.8,39.5,56.3,4.3,9.1,246
2022,Alaska,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,22.3,19.7,25.2,1.4,6.3,1362,8.8,7,11.2,1.1,12,1371,10.2,8.3,12.6,1.1,10.7,1358,32.9,29.8,36.2,1.7,5,1352
2022,Alaska,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,14.8,12.7,17.1,1.1,7.6,1598,4.7,3.5,6.3,0.7,15.2,1600,5.8,4.5,7.6,0.8,13.5,1597,22.5,19.9,25.2,1.4,6.1,1588
2022,Alaska,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,5.6,4.5,6.8,0.6,10.5,2194,2.4,1.6,3.4,0.5,19.6,2200,3.2,2.2,4.8,0.6,20,2197,9.9,8.3,11.7,0.9,8.8,2189
2022,Alaska,Prevalence,Education (2 Level),Less than college/technical school graduate,_ED_LVL,19.9,18.2,21.7,0.9,4.5,3211,7.2,6,8.5,0.6,8.7,3222,8.1,6.9,9.5,0.7,8,3200,29.4,27.4,31.6,1.1,3.6,3186
2022,Alaska,Prevalence,Education (2 Level),Graduate from college/technical school,_ED_LVL,5.6,4.5,6.8,0.6,10.5,2194,2.4,1.6,3.4,0.5,19.6,2200,3.2,2.2,4.8,0.6,20,2197,9.9,8.3,11.7,0.9,8.8,2189
2022,Alaska,Prevalence,Behavioral Health Status,No Behavioral Health Condition,_MENT14D,14.1,12.8,15.5,0.7,4.9,4632,5.7,4.8,6.8,0.5,9,4651,5,4.2,6,0.5,9.3,4627,20.8,19.3,22.5,0.8,4,4604
2022,Alaska,Prevalence,Behavioral Health Status,Behavioral Health Condition,_MENT14D,23.5,19.8,27.6,2,8.5,693,6.2,4.2,9,1.2,19.5,690,15.8,12.3,20.1,2,12.5,685,38.1,33.4,43,2.5,6.4,689
2022,Alaska,Prevalence,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,808,13.6,10.5,17.5,1.8,13.1,802,13.2,10.5,16.6,1.6,11.7,800,100,100,100,0,0,808
2022,Alaska,Prevalence,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1656,5.5,4.3,7,0.7,12.8,1646,9.9,7.8,12.5,1.2,12.1,1633,15,12.6,17.8,1.3,8.9,1634
2022,Alaska,Prevalence,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,2966,3.4,2.5,4.5,0.5,14.6,2957,3.3,2.5,4.5,0.5,14.8,2947,6.4,5.2,7.8,0.7,10.4,2947
2019,Arizona,Prevalence,Total Population,Total Population,,14.9,13.6,16.4,0.7,4.7,8468,3.2,2.6,3.9,0.3,10.5,8500,,,,,,,,,,,,
2019,Arizona,Prevalence,Sex,Male,_SEX,17.4,15.3,19.8,1.1,6.5,3862,5.4,4.3,6.7,0.6,11.2,3885,,,,,,,,,,,,
2019,Arizona,Prevalence,Sex,Female,_SEX,12.5,10.9,14.2,0.8,6.7,4606,1.1,0.7,1.9,0.3,27.2,4615,,,,,,,,,,,,
2019,Arizona,Prevalence,Race,"White, Non-Hispanic",_IMPRACE,14.2,12.8,15.8,0.8,5.3,6112,2.9,2.2,3.7,0.4,13.1,6132,,,,,,,,,,,,
2019,Arizona,Prevalence,Race,"Black, Non-Hispanic",_IMPRACE,14.4,8.7,22.8,3.5,24.6,193,,0.2,1.4,0.3,49.7,193,,,,,,,,,,,,
2019,Arizona,Prevalence,Race,"Asian, Non-Hispanic",_IMPRACE,,3.9,22.5,4.4,45,76,,0.7,14.5,2.6,79.3,75,,,,,,,,,,,,
2019,Arizona,Prevalence,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,22.4,15.7,30.9,3.9,17.4,577,10.7,6.1,18,3,27.6,579,,,,,,,,,,,,
