Year,Recipient,Demographic_Group,Demographic,Demo Variable,Current Cigarette_V,Current Cigarette_L,Current Cigarette_U,Current Cigarette_E,Current Cigarette_RSE,Current Cigarette_N,Current Smokeless_V,Current Smokeless_L,Current Smokeless_U,Current Smokeless_E,Current Smokeless_RSE,Current Smokeless_N,Current E-cigarette_V,Current E-cigarette_L,Current E-cigarette_U,Current E-cigarette_E,Current E-cigarette_RSE,Current E-cigarette_N,Current Any Tobacco Product_V,Current Any Tobacco Product_L,Current Any Tobacco Product_U,Current Any Tobacco Product_E,Current Any Tobacco Product_RSE,Current Any Tobacco Product_N,Past-Year Quit Attempt_V,Past-Year Quit Attempt_L,Past-Year Quit Attempt_U,Past-Year Quit Attempt_E,Past-Year Quit Attempt_RSE,Past-Year Quit Attempt_N
2021,Alabama,Total Population,Total Population,,17.2,15.7,18.9,0.8,4.7,4387,5.5,4.6,6.6,0.5,9,4398,9.1,8,10.5,0.6,6.9,4393,27.1,25.3,29,0.9,3.5,4383,,,,,,
2022,Alabama,Total Population,Total Population,,15.6,14.1,17.3,0.8,5.2,4288,5,4,6.3,0.6,11.4,4301,10.4,9,12,0.8,7.4,4286,26,24.1,28.1,1,3.9,4268,,,,,,
2023,Alabama,Total Population,Total Population,,14.2,12.9,15.7,0.7,5.1,4225,6.1,5.2,7.2,0.5,8.3,4241,9.5,8.2,11,0.7,7.6,4224,25,23.2,26.9,0.9,3.7,4212,50.6,44.9,56.4,2.9,0.1,252
2019,Alaska,Age,Age 65 or older,_AGE_G,12.5,8.6,17.8,2.3,18.6,875,,1.7,5.6,0.9,30.1,879,,,,,,,,,,,,,,,,,,
2019,Alaska,Age,Age 18 to 24,_AGE_G,14.1,8.7,22.1,3.4,24,163,8.3,4.8,13.9,2.2,27.1,163,,,,,,,,,,,,,,,,,,
2019,Alaska,Age,Age 45 to 64,_AGE_G,16,13.4,19,1.4,8.9,1102,6.7,4.5,9.9,1.3,20,1107,,,,,,,,,,,,,55.3,46.1,64.1,4.6,0.1,106
2019,Alaska,Age,Age 25 to 44,_AGE_G,22,17.8,26.8,2.3,10.5,709,8.6,5.9,12.4,1.6,18.8,709,,,,,,,,,,,,,68.9,57.9,78.1,5.2,0.1,92
2020,Alaska,Age,Age 65 or older,_AGE_G,8.1,5.8,11.2,1.4,16.7,1089,4.9,3.1,7.5,1.1,22.5,1096,,,,,,,,,,,,,,,,,,
2020,Alaska,Age,Age 18 to 24,_AGE_G,10.1,6,16.4,2.6,25.7,200,7.2,4,12.4,2.1,28.8,198,,,,,,,,,,,,,,,,,,
2020,Alaska,Age,Age 45 to 64,_AGE_G,19.8,16.8,23.2,1.6,8.2,1289,6.6,5,8.7,0.9,14.1,1290,,,,,,,,,,,,,59.3,50.4,67.7,4.4,0.1,141
2020,Alaska,Age,Age 25 to 44,_AGE_G,23.7,20.1,27.8,2,8.3,913,8.9,6.6,12,1.4,15.3,920,,,,,,,,,,,,,60.7,51.4,69.3,4.6,0.1,123
2021,Alaska,Age,Age 65 or older,_AGE_G,11.8,9.7,14.4,1.2,10.2,1669,3.5,2.3,5.5,0.8,22.8,1668,,0.5,2.8,0.5,44,1662,15.3,12.8,18.2,1.4,9.1,1657,,,,,,
2021,Alaska,Age,Age 18 to 24,_AGE_G,12.9,8.5,19.2,2.7,20.9,291,8.5,5.4,13.4,2,23.4,290,15.8,11.1,22,2.8,17.5,288,25,19.1,32,3.3,13.2,289,,,,,,
2021,Alaska,Age,Age 45 to 64,_AGE_G,18.9,16.5,21.7,1.3,7,1899,6.1,4.7,7.9,0.8,13.5,1899,3.4,2.4,4.8,0.6,18,1896,25.8,23,28.8,1.5,5.7,1885,,,,,,
2021,Alaska,Age,Age 25 to 44,_AGE_G,19.5,16.6,22.8,1.6,8.2,1370,6.1,4.5,8.1,0.9,15.3,1372,7.8,6.2,9.8,0.9,12,1368,27.5,24.2,31,1.7,6.3,1365,,,,,,
2022,Alaska,Age,Age 65 or older,_AGE_G,8.8,7.2,10.7,0.9,10.2,1795,2,1.3,3.2,0.5,22.5,1799,1.2,0.7,2,0.3,28.8,1796,11,9.2,13.1,1,9.1,1783,,,,,,
2022,Alaska,Age,Age 18 to 24,_AGE_G,9.9,7.1,13.7,1.7,16.7,346,8.6,5.6,12.9,1.8,21.2,349,18.4,14.2,23.5,2.4,12.8,346,27.2,22.2,33,2.8,10.1,346,,,,,,
2022,Alaska,Age,Age 45 to 64,_AGE_G,18.9,16.6,21.4,1.2,6.5,1876,5.4,4.2,6.7,0.6,11.9,1884,3.3,2.4,4.4,0.5,14.9,1866,25,22.4,27.7,1.3,5.4,1860,,,,,,
2022,Alaska,Age,Age 25 to 44,_AGE_G,19.1,16.7,21.7,1.3,6.7,1413,7.1,5.5,9.1,0.9,12.6,1416,8.3,6.7,10.3,0.9,11.1,1413,28.5,25.6,31.5,1.5,5.3,1409,,,,,,
2023,Alaska,Age,Age 18 to 24,_AGE_G,7.8,5.1,11.7,1.7,21.3,326,6.5,4.1,10.1,1.5,23.1,327,15.6,11.5,20.9,2.4,15.3,325,23.4,18.5,29.2,2.7,11.7,326,,,,,,
2023,Alaska,Age,Age 65 or older,_AGE_G,9.8,8.1,11.7,0.9,9.4,1798,3.1,2.1,4.4,0.6,18.6,1808,1.3,0.8,2.2,0.4,27.6,1806,12.8,10.8,15,1.1,8.3,1788,,,,,,
2023,Alaska,Age,Age 25 to 44,_AGE_G,17.3,15,20,1.3,7.4,1382,7.8,6.1,9.9,1,12.2,1391,10.7,8.8,13.1,1.1,10.2,1381,28.2,25.3,31.2,1.5,5.4,1378,,,,,,
2023,Alaska,Age,Age 45 to 64,_AGE_G,19.6,17.1,22.3,1.3,6.7,1791,5.5,4.2,7.2,0.7,13.5,1794,3.8,2.8,5.2,0.6,15.6,1775,26.1,23.4,29,1.4,5.5,1775,,,,,,
2019,Alaska,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,464,14.2,9.2,21.3,3,21.5,462,,,,,,,,,,,,,,,,,,
2019,Alaska,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,844,9.9,6.9,14,1.8,18.2,839,,,,,,,,,,,,,,,,,,
2019,Alaska,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,1541,3.6,2.5,5.2,0.7,18.7,1540,,,,,,,,,,,,,,,,,,
2020,Alaska,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,588,12.4,9,16.7,2,15.9,586,,,,,,,,,,,,,,,,,,
2020,Alaska,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1058,9.7,7,13.2,1.6,16.3,1054,,,,,,,,,,,,,,,,,,
2020,Alaska,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,1845,4.5,3.3,6.1,0.7,16,1841,,,,,,,,,,,,,,,,,,
2021,Alaska,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,824,11.6,8.4,15.9,1.9,16.2,818,15.6,11.8,20.4,2.2,14,814,100,100,100,0,0,824,,,,,,
2021,Alaska,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1560,7,5.2,9.4,1,14.9,1542,8.5,6.6,10.9,1.1,12.7,1535,15.2,12.6,18.2,1.4,9.4,1534,,,,,,
2021,Alaska,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,2845,3.7,2.8,4.8,0.5,14.2,2842,2.3,1.6,3.2,0.4,18.4,2837,5.5,4.4,6.8,0.6,11.5,2837,,,,,,
2022,Alaska,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,808,13.6,10.5,17.5,1.8,13.1,802,13.2,10.5,16.6,1.6,11.7,800,100,100,100,0,0,808,,,,,,
2022,Alaska,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1656,5.5,4.3,7,0.7,12.8,1646,9.9,7.8,12.5,1.2,12.1,1633,15,12.6,17.8,1.3,8.9,1634,,,,,,
2022,Alaska,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,2966,3.4,2.5,4.5,0.5,14.6,2957,3.3,2.5,4.5,0.5,14.8,2947,6.4,5.2,7.8,0.7,10.4,2947,,,,,,
2023,Alaska,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,757,12.6,9.5,16.7,1.8,14.4,753,17.2,13.5,21.7,2.1,12,741,100,100,100,0,0,757,,,,,,
2023,Alaska,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1522,6.7,5,8.9,1,14.6,1518,9.6,7.6,12,1.1,11.5,1513,15.7,13.2,18.6,1.4,8.8,1511,,,,,,
2023,Alaska,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,3018,3.9,3,4.9,0.5,12.2,3013,3.9,2.9,5.1,0.6,14.6,2997,7.3,6,8.7,0.7,9.5,2996,,,,,,
2019,Alaska,Education (2 Level),Graduate from college/technical school,_ED_LVL,7.5,5.2,10.7,1.4,18.4,1114,3.5,2.2,5.7,0.9,24,1117,,,,,,,,,,,,,63.9,53.6,73,5,0.1,125
2019,Alaska,Education (2 Level),Less than college/technical school graduate,_ED_LVL,21.1,18.3,24.2,1.5,7.1,1721,8.3,6.5,10.7,1.1,12.9,1725,,,,,,,,,,,,,60.5,51.2,69.2,4.6,0.1,134
2020,Alaska,Education (2 Level),Graduate from college/technical school,_ED_LVL,4.9,3.6,6.7,0.8,16.2,1251,2,1.3,3.3,0.5,24.2,1256,,,,,,,,,,,,,59.8,50.8,68.1,4.5,0.1,132
2020,Alaska,Education (2 Level),Less than college/technical school graduate,_ED_LVL,22.9,20.4,25.6,1.3,5.8,2228,9.2,7.6,11.1,0.9,9.9,2235,,,,,,,,,,,,,57,49,64.7,4,0.1,183
2021,Alaska,Education (2 Level),Graduate from college/technical school,_ED_LVL,5.1,4,6.5,0.6,12.2,2088,2.1,1.4,3.2,0.4,21,2092,2.6,1.8,3.8,0.5,19.4,2087,8.3,6.8,10,0.8,10.1,2075,,,,,,
2021,Alaska,Education (2 Level),Less than college/technical school graduate,_ED_LVL,21.4,19.3,23.7,1.1,5.2,3117,7.3,6.1,8.8,0.7,9.5,3113,7.5,6.2,9.1,0.7,9.6,3103,30.3,27.9,32.7,1.2,4.1,3098,,,,,,
2022,Alaska,Education (2 Level),Graduate from college/technical school,_ED_LVL,5.6,4.5,6.8,0.6,10.5,2194,2.4,1.6,3.4,0.5,19.6,2200,3.2,2.2,4.8,0.6,20,2197,9.9,8.3,11.7,0.9,8.8,2189,,,,,,
2022,Alaska,Education (2 Level),Less than college/technical school graduate,_ED_LVL,19.9,18.2,21.7,0.9,4.5,3211,7.2,6,8.5,0.6,8.7,3222,8.1,6.9,9.5,0.7,8,3200,29.4,27.4,31.6,1.1,3.6,3186,,,,,,
2023,Alaska,Education (2 Level),Graduate from college/technical school,_ED_LVL,5.2,4.1,6.8,0.7,13,2195,2.4,1.6,3.4,0.4,18.5,2203,2.2,1.6,3,0.4,16.9,2192,8.6,7.2,10.4,0.8,9.5,2180,,,,,,
2023,Alaska,Education (2 Level),Less than college/technical school graduate,_ED_LVL,19.2,17.5,21,0.9,4.8,3078,7.4,6.2,8.7,0.6,8.6,3092,9.4,8,10.9,0.7,7.9,3070,29.7,27.6,31.9,1.1,3.6,3066,,,,,,
2019,Alaska,Education (4 Level),Graduated from College or Technical School,_EDUCAG,7.5,5.2,10.7,1.4,18.4,1114,3.5,2.2,5.7,0.9,24,1117,,,,,,,,,,,,,,,,,,
2019,Alaska,Education (4 Level),Attended College or Technical School,_EDUCAG,13.6,10.7,17.2,1.6,12.1,811,4.3,2.8,6.5,0.9,21.2,813,,,,,,,,,,,,,61.1,48.7,72.2,6.1,0.2,81
2019,Alaska,Education (4 Level),Graduated High School,_EDUCAG,22.7,18.8,27.2,2.2,9.5,791,9.5,7,12.6,1.4,15.1,793,,,,,,,,,,,,,58.8,48.8,68.1,5,0.1,107
2019,Alaska,Education (4 Level),Did not graduate High School,_EDUCAG,46.3,34.2,58.8,6.4,13.9,119,21.3,11.7,35.6,6.1,28.7,119,,,,,,,,,,,,,,,,,,
2020,Alaska,Education (4 Level),Graduated from College or Technical School,_EDUCAG,4.9,3.6,6.7,0.8,16.2,1251,2,1.3,3.3,0.5,24.2,1256,,,,,,,,,,,,,,,,,,
2020,Alaska,Education (4 Level),Attended College or Technical School,_EDUCAG,15.4,12.6,18.7,1.6,10.1,1036,7.8,5.6,10.8,1.3,16.7,1040,,,,,,,,,,,,,58.5,48,68.3,5.2,0.1,96
2020,Alaska,Education (4 Level),Graduated High School,_EDUCAG,25.8,21.9,30.1,2.1,8.1,1017,8.7,6.6,11.5,1.3,14.4,1018,,,,,,,,,,,,,59.7,51.2,67.7,4.3,0.1,146
2020,Alaska,Education (4 Level),Did not graduate High School,_EDUCAG,45.9,35.7,56.4,5.4,11.7,175,16.8,10.9,25.1,3.6,21.3,177,,,,,,,,,,,,,,,,,,
2021,Alaska,Education (4 Level),Graduated from College or Technical School,_EDUCAG,5.1,4,6.5,0.6,12.2,2088,2.1,1.4,3.2,0.4,21,2092,2.6,1.8,3.8,0.5,19.4,2087,8.3,6.8,10,0.8,10.1,2075,,,,,,
2021,Alaska,Education (4 Level),Attended College or Technical School,_EDUCAG,15.3,13,18,1.3,8.3,1567,4.9,3.5,6.8,0.8,16.6,1568,6.8,5.1,9,1,14.4,1559,23,20.1,26.1,1.5,6.6,1556,,,,,,
2021,Alaska,Education (4 Level),Graduated High School,_EDUCAG,22.4,19.1,26.1,1.8,8,1330,8.8,6.8,11.2,1.1,12.5,1326,8.5,6.4,11.2,1.2,14.2,1326,33.4,29.7,37.4,2,5.9,1323,,,,,,
2021,Alaska,Education (4 Level),Did not graduate High School,_EDUCAG,46.6,37.6,55.7,4.7,10,220,13.4,8,21.5,3.4,25.3,219,6.9,3.9,12.1,2,29.2,218,52.5,43.4,61.5,4.7,8.9,219,,,,,,
2022,Alaska,Education (4 Level),Graduated from College or Technical School,_EDUCAG,5.6,4.5,6.8,0.6,10.5,2194,2.4,1.6,3.4,0.5,19.6,2200,3.2,2.2,4.8,0.6,20,2197,9.9,8.3,11.7,0.9,8.8,2189,,,,,,
2022,Alaska,Education (4 Level),Attended College or Technical School,_EDUCAG,14.8,12.7,17.1,1.1,7.6,1598,4.7,3.5,6.3,0.7,15.2,1600,5.8,4.5,7.6,0.8,13.5,1597,22.5,19.9,25.2,1.4,6.1,1588,,,,,,
2022,Alaska,Education (4 Level),Graduated High School,_EDUCAG,22.3,19.7,25.2,1.4,6.3,1362,8.8,7,11.2,1.1,12,1371,10.2,8.3,12.6,1.1,10.7,1358,32.9,29.8,36.2,1.7,5,1352,,,,,,
2022,Alaska,Education (4 Level),Did not graduate High School,_EDUCAG,33.7,26.3,41.9,4,11.8,251,12,7.8,18,2.6,21.3,251,10.5,6.4,16.6,2.5,24.3,245,47.8,39.5,56.3,4.3,9.1,246,,,,,,
2023,Alaska,Education (4 Level),Graduated from College or Technical School,_EDUCAG,5.2,4.1,6.8,0.7,13,2195,2.4,1.6,3.4,0.4,18.5,2203,2.2,1.6,3,0.4,16.9,2192,8.6,7.2,10.4,0.8,9.5,2180,,,,,,
2023,Alaska,Education (4 Level),Attended College or Technical School,_EDUCAG,15.8,13.6,18.3,1.2,7.6,1511,5,3.7,6.7,0.7,14.8,1520,7.6,5.9,9.7,0.9,12.4,1514,25.2,22.4,28.3,1.5,5.9,1508,,,,,,
2023,Alaska,Education (4 Level),Graduated High School,_EDUCAG,19.1,16.7,21.8,1.3,6.8,1370,8.5,6.8,10.5,0.9,11.1,1374,10.1,8.2,12.4,1.1,10.7,1362,30.9,27.9,34.1,1.6,5.1,1364,,,,,,
2023,Alaska,Education (4 Level),Did not graduate High School,_EDUCAG,35.3,27.4,44.2,4.3,12.2,197,14,8.7,21.7,3.3,23.5,198,14.8,9,23.5,3.6,24.5,194,46,37.2,55.1,4.6,10,194,,,,,,
2019,Alaska,Frequent Mental Distress,No,_MENT14D,16.2,14,18.7,1.2,7.4,2496,6.9,5.4,8.8,0.9,12.4,2506,,,,,,,,,,,,,59.7,51.9,67.1,3.9,0.1,196
2019,Alaska,Frequent Mental Distress,Yes,_MENT14D,24.7,18.4,32.3,3.6,14.4,304,6.1,3.4,10.6,1.8,28.9,303,,,,,,,,,,,,,65,50.1,77.4,7.1,0.2,55
2020,Alaska,Frequent Mental Distress,No,_MENT14D,17,15,19.2,1.1,6.2,3099,6.8,5.6,8.3,0.7,9.7,3108,,,,,,,,,,,,,56.3,49.6,62.7,3.4,0.1,251
2020,Alaska,Frequent Mental Distress,Yes,_MENT14D,26.9,20.4,34.6,3.6,13.4,328,,4.9,18.1,3.2,33.4,328,,,,,,,,,,,,,66.6,51.2,79.1,7.3,0.2,54
2021,Alaska,Frequent Mental Distress,No,_MENT14D,14.7,13.2,16.5,0.8,5.7,4487,5.6,4.6,6.7,0.5,9.8,4485,4.6,3.8,5.7,0.5,10.6,4476,21.4,19.6,23.3,1,4.5,4459,,,,,,
2021,Alaska,Frequent Mental Distress,Yes,_MENT14D,30.6,25.2,36.6,2.9,9.6,642,8.5,5.6,12.7,1.8,21.1,641,15.5,11.4,20.7,2.4,15.3,638,41.9,36.1,48,3,7.2,640,,,,,,
2022,Alaska,Frequent Mental Distress,No,_MENT14D,14.1,12.8,15.5,0.7,4.9,4632,5.7,4.8,6.8,0.5,9,4651,5,4.2,6,0.5,9.3,4627,20.8,19.3,22.5,0.8,4,4604,,,,,,
2022,Alaska,Frequent Mental Distress,Yes,_MENT14D,23.5,19.8,27.6,2,8.5,693,6.2,4.2,9,1.2,19.5,690,15.8,12.3,20.1,2,12.5,685,38.1,33.4,43,2.5,6.4,689,,,,,,
2023,Alaska,Frequent Mental Distress,No,_MENT14D,13.5,12.2,14.9,0.7,5.2,4546,5.9,5,7,0.5,8.8,4570,5.7,4.8,6.8,0.5,9.2,4543,21.3,19.7,23,0.9,4,4522,,,,,,
2023,Alaska,Frequent Mental Distress,Yes,_MENT14D,25.3,21.1,30,2.3,9,648,6.2,4.2,8.9,1.2,18.8,647,15.9,12.3,20.4,2.1,12.9,644,37.4,32.5,42.4,2.5,6.8,644,,,,,,
2019,Alaska,Race,"White, Non-Hispanic",_IMPRACE,14.1,12,16.4,1.1,8,2177,6.3,4.7,8.4,0.9,14.6,2184,,,,,,,,,,,,,58.1,49.6,66.1,4.3,0.1,161
2019,Alaska,Race,"Other race, Non-Hispanic",_IMPRACE,26.4,17.4,37.9,5.3,20,192,,2.6,8.9,1.5,31.9,192,,,,,,,,,,,,,,,,,,
2019,Alaska,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,31.2,24,39.5,4,12.8,319,17.5,11.5,25.8,3.6,20.8,321,,,,,,,,,,,,,60.3,45.4,73.5,7.4,0.2,55
2019,Alaska,Race,"Black, Non-Hispanic",_IMPRACE,,12.6,43,7.9,31.8,49,,1.4,20.6,4,69.7,49,,,,,,,,,,,,,,,,,,
2019,Alaska,Race,"Asian, Non-Hispanic",_IMPRACE,,2.4,27,5.5,63.1,44,,0.3,15.4,2.4,99.6,44,,,,,,,,,,,,,,,,,,
2019,Alaska,Race,Hispanic,_IMPRACE,,6.6,31,6,39.9,68,0,0,0,0,,68,,,,,,,,,,,,,,,,,,
2020,Alaska,Race,"White, Non-Hispanic",_IMPRACE,14.5,12.4,16.9,1.1,7.9,2448,5.8,4.5,7.4,0.7,12.6,2459,,,,,,,,,,,,,52.6,44.1,60.9,4.3,0.1,159
2020,Alaska,Race,"Other race, Non-Hispanic",_IMPRACE,28.8,20.9,38.2,4.4,15.3,213,10.8,6.2,18.2,3,27.8,213,,,,,,,,,,,,,,,,,,
2020,Alaska,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,36.3,30.4,42.7,3.2,8.7,608,15.1,11.4,19.7,2.1,13.9,608,,,,,,,,,,,,,66.4,56.5,75.1,4.8,0.1,105
2020,Alaska,Race,"Black, Non-Hispanic",_IMPRACE,,10.5,35.8,6.4,31.6,49,,3.4,30.9,6.4,57.5,50,,,,,,,,,,,,,,,,,,
2020,Alaska,Race,"Asian, Non-Hispanic",_IMPRACE,,4.7,22.6,4.3,40.3,73,,0.2,10.4,1.6,99.9,74,,,,,,,,,,,,,,,,,,
2020,Alaska,Race,Hispanic,_IMPRACE,,4.8,17.1,3,32.4,100,,1.2,17.1,3.3,67.8,100,,,,,,,,,,,,,,,,,,
2021,Alaska,Race,Hispanic,_IMPRACE,12.4,7.6,19.6,3,24.2,179,,1.5,6.6,1.2,38.4,178,,4.3,15.4,2.7,32.9,177,20.7,14.3,28.9,3.7,18,177,,,,,,
2021,Alaska,Race,"White, Non-Hispanic",_IMPRACE,13.5,12,15.1,0.8,5.9,3845,4.8,3.8,5.9,0.5,10.9,3835,5.9,4.9,7.2,0.6,9.6,3827,20.7,18.9,22.7,1,4.6,3817,,,,,,
2021,Alaska,Race,"Other race, Non-Hispanic",_IMPRACE,22.8,16.9,29.9,3.3,14.5,402,7.1,4,12.3,2,28.7,407,6.9,4.1,11.3,1.8,25.8,403,29,22.8,36.2,3.4,11.9,400,,,,,,
2021,Alaska,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,34.8,28.8,41.3,3.2,9.2,601,15,10.8,20.6,2.5,16.6,604,5.1,3.2,8,1.2,23.6,602,45.9,39.6,52.3,3.3,7.1,600,,,,,,
2021,Alaska,Race,"Black, Non-Hispanic",_IMPRACE,,8.8,29,5.1,30.7,90,,0.2,7.5,1.2,90.9,92,,1.5,14,2.7,56.9,92,18.2,10,30.7,5.2,28.7,90,,,,,,
2021,Alaska,Race,"Asian, Non-Hispanic",_IMPRACE,,8.7,29.2,5.2,31.3,112,,0.7,11.3,2.1,70,113,,3.4,22.4,4.5,49,113,19.4,10.9,32.1,5.4,27.7,112,,,,,,
2022,Alaska,Race,Hispanic,_IMPRACE,12.3,8.1,18.3,2.6,20.8,199,,2.1,9.7,1.8,39.4,200,9.7,5.6,16.3,2.6,27.2,199,20.9,14.9,28.5,3.5,16.6,198,,,,,,
2022,Alaska,Race,"White, Non-Hispanic",_IMPRACE,12.9,11.6,14.3,0.7,5.3,4042,4.3,3.5,5.2,0.4,10.3,4054,6,5,7.1,0.5,8.9,4039,19.4,17.8,21,0.8,4.3,4023,,,,,,
2022,Alaska,Race,"Black, Non-Hispanic",_IMPRACE,15.4,9.1,24.8,4,25.7,99,,1.4,11.1,2.2,53.7,100,,1.5,15.7,3.1,61.5,97,22.1,13.9,33.4,5,22.6,96,,,,,,
2022,Alaska,Race,"Other race, Non-Hispanic",_IMPRACE,21.1,16.4,26.7,2.6,12.4,362,,2.2,7.7,1.3,31.6,363,9.5,6.4,14,1.9,19.9,362,31,25.4,37.2,3,9.8,361,,,,,,
2022,Alaska,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,31,26.1,36.3,2.6,8.5,597,15.7,12,20.4,2.1,13.6,602,7.5,5.1,11.1,1.5,20,595,45.5,40,51.2,2.9,6.3,592,,,,,,
2022,Alaska,Race,"Asian, Non-Hispanic",_IMPRACE,,3.3,14.1,2.6,37.1,131,,0.7,8.8,1.7,66.7,129,,2.4,15.2,3,47.2,129,13.3,7.4,22.7,3.8,28.7,128,,,,,,
2023,Alaska,Race,Hispanic,_IMPRACE,11.2,7.3,16.9,2.4,21.6,213,,2.8,9.8,1.7,32.2,214,14.6,9.6,21.7,3.1,20.9,211,24.3,18,31.8,3.5,14.5,211,,,,,,
2023,Alaska,Race,"White, Non-Hispanic",_IMPRACE,11.7,10.4,13.1,0.7,5.9,3850,4.6,3.7,5.5,0.5,10.1,3861,5.9,4.9,7.2,0.6,9.9,3849,19.2,17.5,21,0.9,4.6,3830,,,,,,
2023,Alaska,Race,"Other race, Non-Hispanic",_IMPRACE,22.8,17.4,29.3,3,13.4,364,,3.5,13.2,2.4,34,367,10.7,6.7,16.6,2.5,23.2,366,31.2,25.1,38,3.3,10.6,363,,,,,,
2023,Alaska,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,32.4,27.6,37.6,2.5,7.9,628,13.5,10.5,17.1,1.7,12.3,635,10.6,7.7,14.5,1.7,16.1,625,45.9,40.7,51.2,2.7,5.9,627,,,,,,
2023,Alaska,Race,"Black, Non-Hispanic",_IMPRACE,,7.5,24.2,4.2,30,120,,1.1,7.6,1.5,50,122,,2.7,14.4,2.7,42.8,120,20.9,13,31.8,4.8,23,119,,,,,,
2023,Alaska,Race,"Asian, Non-Hispanic",_IMPRACE,,3.4,11.7,2,31.9,122,,1.3,14.2,2.7,61,121,,0.1,5.2,0.8,99.9,116,,4.8,18.1,3.2,34,117,,,,,,
2019,Alaska,Sex,Female,_SEX,15.7,12.9,18.9,1.5,9.8,1484,,1.2,4.7,0.8,34,1493,,,,,,,,,,,,,59.5,49.3,69,5.1,0.1,126
2019,Alaska,Sex,Male,_SEX,19,15.9,22.5,1.7,8.9,1365,11.2,8.8,14.2,1.4,12.1,1365,,,,,,,,,,,,,63.6,54.2,72,4.6,0.1,133
2020,Alaska,Sex,Male,_SEX,17.9,15.4,20.7,1.4,7.6,1728,11.5,9.3,14,1.2,10.3,1734,,,,,,,,,,,,,53.7,45.6,61.6,4.1,0.1,166
2020,Alaska,Sex,Female,_SEX,18.1,15.3,21.2,1.5,8.2,1763,2.6,1.8,3.7,0.5,19.2,1770,,,,,,,,,,,,,62.9,53.9,71,4.4,0.1,149
2021,Alaska,Sex,Female,_SEX,16.9,14.7,19.4,1.2,7,2571,2.1,1.4,3.1,0.4,20.8,2569,5.5,4.2,7.2,0.7,13.5,2563,21.4,19,24,1.3,6,2553,,,,,,
2021,Alaska,Sex,Male,_SEX,17.2,15,19.7,1.2,6.9,2658,9.4,7.8,11.3,0.9,9.6,2660,6.8,5.4,8.5,0.8,11.5,2651,27.1,24.5,29.8,1.4,5,2643,,,,,,
2022,Alaska,Sex,Female,_SEX,13.8,12.1,15.6,0.9,6.4,2637,2.4,1.7,3.4,0.4,18.4,2640,6.5,5.2,8.2,0.8,11.6,2629,20.4,18.3,22.7,1.1,5.5,2618,,,,,,
2022,Alaska,Sex,Male,_SEX,17.9,16,19.9,1,5.6,2793,8.9,7.5,10.6,0.8,8.8,2808,7,5.8,8.4,0.7,9.6,2792,27.3,25,29.6,1.2,4.3,2780,,,,,,
2023,Alaska,Sex,Female,_SEX,13.7,11.9,15.7,0.9,6.9,2603,2.8,2,4,0.5,17.3,2617,7.3,5.9,9.1,0.8,11.1,2600,20.6,18.4,22.9,1.2,5.6,2584,,,,,,
2023,Alaska,Sex,Male,_SEX,16.8,14.9,18.8,1,5.9,2694,8.9,7.5,10.6,0.8,8.8,2703,7.4,6.1,9,0.7,10,2687,26.9,24.7,29.2,1.2,4.4,2683,,,,,,
2019,Alaska,Total Population,Total Population,,17.4,15.3,19.8,1.2,6.6,2849,7,5.6,8.8,0.8,11.7,2858,,,,,,,,,,,,,61.9,55,68.3,3.4,0.1,259
2020,Alaska,Total Population,Total Population,,18,16.1,20,1,5.6,3491,7.2,6,8.7,0.7,9.4,3504,,,,,,,,,,,,,58.1,52.1,63.8,3,0.1,315
2021,Alaska,Total Population,Total Population,,17.1,15.5,18.8,0.8,4.9,5229,5.9,5,7,0.5,8.8,5229,6.2,5.2,7.3,0.5,8.8,5214,24.4,22.6,26.3,0.9,3.8,5196,,,,,,
2022,Alaska,Total Population,Total Population,,15.9,14.7,17.3,0.7,4.2,5430,5.8,5,6.8,0.5,8,5448,6.8,5.8,7.8,0.5,7.4,5421,24,22.5,25.6,0.8,3.4,5398,,,,,,
2023,Alaska,Total Population,Total Population,,15.3,14,16.7,0.7,4.5,5297,6,5.1,7,0.5,7.9,5320,7.3,6.3,8.5,0.5,7.4,5287,23.8,22.3,25.5,0.8,3.4,5267,,,,,,
